Solar - Passive_Financial Incentive,Solar - Passive_Regulatory Policy,Solar Water Heat_Financial Incentive,Solar Water Heat_Regulatory Policy,Solar Space Heat_Financial Incentive,Solar Space Heat_Regulatory Policy,Geothermal Electric_Financial Incentive,Geothermal Electric_Regulatory Policy,Solar Thermal Electric_Financial Incentive,Solar Thermal Electric_Regulatory Policy,Solar Thermal Process Heat_Financial Incentive,Solar Thermal Process Heat_Regulatory Policy,Solar Photovoltaics_Financial Incentive,Solar Photovoltaics_Regulatory Policy,Wind (All)_Financial Incentive,Wind (All)_Regulatory Policy,Biomass_Financial Incentive,Biomass_Regulatory Policy,Hydroelectric_Financial Incentive,Hydroelectric_Regulatory Policy,Hydrogen_Financial Incentive,Hydrogen_Regulatory Policy,Geothermal Heat Pumps_Financial Incentive,Geothermal Heat Pumps_Regulatory Policy,Municipal Solid Waste_Financial Incentive,Municipal Solid Waste_Regulatory Policy,Combined Heat & Power_Financial Incentive,Combined Heat & Power_Regulatory Policy,Fuel Cells using Non-Renewable Fuels_Financial Incentive,Fuel Cells using Non-Renewable Fuels_Regulatory Policy,Renewable Fuel Vehicles_Financial Incentive,Renewable Fuel Vehicles_Regulatory Policy,Renewable Fuels_Financial Incentive,Renewable Fuels_Regulatory Policy,Landfill Gas_Financial Incentive,Landfill Gas_Regulatory Policy,Tidal_Financial Incentive,Tidal_Regulatory Policy,Wave_Financial Incentive,Wave_Regulatory Policy,Ocean Thermal_Financial Incentive,Ocean Thermal_Regulatory Policy,Refueling Stations_Financial Incentive,Refueling Stations_Regulatory Policy,Daylighting_Financial Incentive,Daylighting_Regulatory Policy,Solar Pool Heating_Financial Incentive,Solar Pool Heating_Regulatory Policy,Clothes Washers_Financial Incentive,Clothes Washers_Regulatory Policy,Dishwasher_Financial Incentive,Dishwasher_Regulatory Policy,Refrigerators/Freezers_Financial Incentive,Refrigerators/Freezers_Regulatory Policy,Dehumidifiers_Financial Incentive,Dehumidifiers_Regulatory Policy,Ceiling Fan_Financial Incentive,Ceiling Fan_Regulatory Policy,Equipment Insulation_Financial Incentive,Equipment Insulation_Regulatory Policy,Water Heaters_Financial Incentive,Water Heaters_Regulatory Policy,Lighting_Financial Incentive,Lighting_Regulatory Policy,Lighting Controls/Sensors_Financial Incentive,Lighting Controls/Sensors_Regulatory Policy,Chillers_Financial Incentive,Chillers_Regulatory Policy,Furnaces_Financial Incentive,Furnaces_Regulatory Policy,Boilers_Financial Incentive,Boilers_Regulatory Policy,Heat pumps_Financial Incentive,Heat pumps_Regulatory Policy,Air conditioners_Financial Incentive,Air conditioners_Regulatory Policy,Heat recovery_Financial Incentive,Heat recovery_Regulatory Policy,Steam-system upgrades_Financial Incentive,Steam-system upgrades_Regulatory Policy,Compressed air_Financial Incentive,Compressed air_Regulatory Policy,Programmable Thermostats_Financial Incentive,Programmable Thermostats_Regulatory Policy,Energy Mgmt. Systems/Building Controls_Financial Incentive,Energy Mgmt. Systems/Building Controls_Regulatory Policy,Caulking/Weather-stripping_Financial Incentive,Caulking/Weather-stripping_Regulatory Policy,Duct/Air sealing_Financial Incentive,Duct/Air sealing_Regulatory Policy,Building Insulation_Financial Incentive,Building Insulation_Regulatory Policy,Windows_Financial Incentive,Windows_Regulatory Policy,Doors_Financial Incentive,Doors_Regulatory Policy,Siding_Financial Incentive,Siding_Regulatory Policy,Roofs_Financial Incentive,Roofs_Regulatory Policy,Motors_Financial Incentive,Motors_Regulatory Policy,Motor VFDs_Financial Incentive,Motor VFDs_Regulatory Policy,Processing and Manufacturing Equipment_Financial Incentive,Processing and Manufacturing Equipment_Regulatory Policy,Agricultural Equipment_Financial Incentive,Agricultural Equipment_Regulatory Policy,Comprehensive Measures/Whole Building_Financial Incentive,Comprehensive Measures/Whole Building_Regulatory Policy,Custom/Others pending approval_Financial Incentive,Custom/Others pending approval_Regulatory Policy,Other EE_Financial Incentive,Other EE_Regulatory Policy,Renewable Energy_Financial Incentive,Renewable Energy_Regulatory Policy,Yes; specific technologies not identified_Financial Incentive,Yes; specific technologies not identified_Regulatory Policy,Insulation_Financial Incentive,Insulation_Regulatory Policy,Wind (Small)_Financial Incentive,Wind (Small)_Regulatory Policy,Hydroelectric (Small)_Financial Incentive,Hydroelectric (Small)_Regulatory Policy,Geothermal Direct-Use_Financial Incentive,Geothermal Direct-Use_Regulatory Policy,Food Service Equipment_Financial Incentive,Food Service Equipment_Regulatory Policy,Anaerobic Digestion_Financial Incentive,Anaerobic Digestion_Regulatory Policy,Fuel Cells using Renewable Fuels_Financial Incentive,Fuel Cells using Renewable Fuels_Regulatory Policy,Other Distributed Generation Technologies_Financial Incentive,Other Distributed Generation Technologies_Regulatory Policy,Vending Machine Controls_Financial Incentive,Vending Machine Controls_Regulatory Policy,Commercial Cooking Equipment_Financial Incentive,Commercial Cooking Equipment_Regulatory Policy,Personal Computing Equipment_Financial Incentive,Personal Computing Equipment_Regulatory Policy,Data Center Equipment_Financial Incentive,Data Center Equipment_Regulatory Policy,Microturbines_Financial Incentive,Microturbines_Regulatory Policy,Reflective Roofs_Financial Incentive,Reflective Roofs_Regulatory Policy,Pool Pumps_Financial Incentive,Pool Pumps_Regulatory Policy,LED Lighting_Financial Incentive,LED Lighting_Regulatory Policy,Tankless Water Heater_Financial Incentive,Tankless Water Heater_Regulatory Policy,Commercial Refrigeration Equipment_Financial Incentive,Commercial Refrigeration Equipment_Regulatory Policy,Industrial Systems General_Financial Incentive,Industrial Systems General_Regulatory Policy,Industrial System / Process Specific_Financial Incentive,Industrial System / Process Specific_Regulatory Policy,Building Systems_Financial Incentive,Building Systems_Regulatory Policy,HVAC_Financial Incentive,HVAC_Regulatory Policy,Load Management_Financial Incentive,Load Management_Regulatory Policy,Energy Sources_Financial Incentive,Energy Sources_Regulatory Policy,Lithium-ion_Financial Incentive,Lithium-ion_Regulatory Policy,Offshore Wind_Financial Incentive,Offshore Wind_Regulatory Policy,No Programs Available_Financial Incentive,No Programs Available_Regulatory Policy,Date_2001-01-01,Date_2002-01-01,Date_2003-01-01,Date_2004-01-01,Date_2005-01-01,Date_2006-01-01,Date_2007-01-01,Date_2008-01-01,Date_2009-01-01,Date_2010-01-01,Date_2011-01-01,Date_2012-01-01,Date_2013-01-01,Date_2014-01-01,Date_2015-01-01,Date_2016-01-01,Date_2017-01-01,Date_2018-01-01,Date_2019-01-01,Date_2020-01-01,generation_energy_AOR,generation_energy_COW,generation_energy_DPV,generation_energy_GEO,generation_energy_HPS,generation_energy_HYC,generation_energy_NG,generation_energy_NUC,generation_energy_OOG,generation_energy_OTH,generation_energy_PC,generation_energy_PEL,generation_energy_SPV,generation_energy_STH,generation_energy_SUN,generation_energy_TSN,generation_energy_WAS,generation_energy_WND,generation_energy_WWW,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming
4,2,12,6,7,5,9,8,24,9,0,1,44,13,0,0,14,9,0,12,1,1,6,1,10,5,2,5,3,5,0,0,7,12,11,6,0,0,0,0,0,0,0,0,3,1,1,1,31,0,17,0,17,0,0,0,6,0,0,0,37,0,96,0,24,0,37,0,23,0,14,0,45,0,53,0,0,0,14,0,5,0,19,0,6,0,1,0,11,0,28,0,11,0,1,0,0,0,23,0,25,0,25,0,0,0,0,0,22,3,53,1,37,1,0,0,1,1,28,0,0,0,0,0,0,0,33,0,10,2,3,6,1,4,10,0,0,0,5,0,0,0,1,4,2,0,9,0,18,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,12,6,7,5,9,8,24,9,0,1,44,13,0,0,14,9,0,12,1,1,6,1,10,5,2,5,3,5,0,0,7,12,11,6,0,0,0,0,0,0,0,0,3,1,1,1,31,0,17,0,17,0,0,0,6,0,0,0,37,0,96,0,24,0,37,0,23,0,14,0,45,0,53,0,0,0,14,0,5,0,19,0,6,0,1,0,11,0,28,0,11,0,1,0,0,0,23,0,25,0,25,0,0,0,0,0,22,3,53,1,37,1,0,0,1,1,28,0,0,0,0,0,0,0,33,0,10,2,3,6,1,4,10,0,0,0,5,0,0,0,1,4,2,0,9,0,18,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,12,6,7,5,9,8,24,9,0,1,44,13,0,0,14,9,0,12,1,1,6,1,10,5,2,5,3,5,0,0,7,12,11,6,0,0,0,0,0,0,0,0,3,1,1,1,31,0,17,0,17,0,0,0,6,0,0,0,37,0,96,0,24,0,37,0,23,0,14,0,45,0,53,0,0,0,14,0,5,0,19,0,6,0,1,0,11,0,28,0,11,0,1,0,0,0,23,0,25,0,25,0,0,0,0,0,22,3,53,1,37,1,0,0,1,1,28,0,0,0,0,0,0,0,33,0,10,2,3,6,1,4,10,0,0,0,5,0,0,0,1,4,2,0,9,0,18,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,12,6,7,5,9,8,24,9,0,1,44,13,0,0,14,9,0,12,1,1,6,1,10,5,2,5,3,5,0,0,7,12,11,6,0,0,0,0,0,0,0,0,3,1,1,1,31,0,17,0,17,0,0,0,6,0,0,0,37,0,96,0,24,0,37,0,23,0,14,0,45,0,53,0,0,0,14,0,5,0,19,0,6,0,1,0,11,0,28,0,11,0,1,0,0,0,23,0,25,0,25,0,0,0,0,0,22,3,53,1,37,1,0,0,1,1,28,0,0,0,0,0,0,0,33,0,10,2,3,6,1,4,10,0,0,0,5,0,0,0,1,4,2,0,9,0,18,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,12,6,7,5,9,8,24,9,0,1,44,13,0,0,14,9,0,12,1,1,6,1,10,5,2,5,3,5,0,0,7,12,11,6,0,0,0,0,0,0,0,0,3,1,1,1,31,0,17,0,17,0,0,0,6,0,0,0,37,0,96,0,24,0,37,0,23,0,14,0,45,0,53,0,0,0,14,0,5,0,19,0,6,0,1,0,11,0,28,0,11,0,1,0,0,0,23,0,25,0,25,0,0,0,0,0,22,3,53,1,37,1,0,0,1,1,28,0,0,0,0,0,0,0,33,0,10,2,3,6,1,4,10,0,0,0,5,0,0,0,1,4,2,0,9,0,18,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,12,6,7,5,9,8,24,9,0,1,44,13,0,0,14,9,0,12,1,1,6,1,10,5,2,5,3,5,0,0,7,12,11,6,0,0,0,0,0,0,0,0,3,1,1,1,31,0,17,0,17,0,0,0,6,0,0,0,37,0,96,0,24,0,37,0,23,0,14,0,45,0,53,0,0,0,14,0,5,0,19,0,6,0,1,0,11,0,28,0,11,0,1,0,0,0,23,0,25,0,25,0,0,0,0,0,22,3,53,1,37,1,0,0,1,1,28,0,0,0,0,0,0,0,33,0,10,2,3,6,1,4,10,0,0,0,5,0,0,0,1,4,2,0,9,0,18,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,12,6,7,5,9,8,24,9,0,1,44,13,0,0,14,9,0,12,1,1,6,1,10,5,2,5,3,5,0,0,7,12,11,6,0,0,0,0,0,0,0,0,3,1,1,1,31,0,17,0,17,0,0,0,6,0,0,0,37,0,96,0,24,0,37,0,23,0,14,0,45,0,53,0,0,0,14,0,5,0,19,0,6,0,1,0,11,0,28,0,11,0,1,0,0,0,23,0,25,0,25,0,0,0,0,0,22,3,53,1,37,1,0,0,1,1,28,0,0,0,0,0,0,0,33,0,10,2,3,6,1,4,10,0,0,0,5,0,0,0,1,4,2,0,9,0,18,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,12,6,7,5,9,8,24,9,0,1,44,13,0,0,14,9,0,12,1,1,6,1,10,5,2,5,3,5,0,0,7,12,11,6,0,0,0,0,0,0,0,0,3,1,1,1,31,0,17,0,17,0,0,0,6,0,0,0,37,0,96,0,24,0,37,0,23,0,14,0,45,0,53,0,0,0,14,0,5,0,19,0,6,0,1,0,11,0,28,0,11,0,1,0,0,0,23,0,25,0,25,0,0,0,0,0,22,3,53,1,37,1,0,0,1,1,28,0,0,0,0,0,0,0,33,0,10,2,3,6,1,4,10,0,0,0,5,0,0,0,1,4,2,0,9,0,18,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,12,6,7,5,9,8,24,9,0,1,44,13,0,0,14,9,0,12,1,1,6,1,10,5,2,5,3,5,0,0,7,12,11,6,0,0,0,0,0,0,0,0,3,1,1,1,31,0,17,0,17,0,0,0,6,0,0,0,37,0,96,0,24,0,37,0,23,0,14,0,45,0,53,0,0,0,14,0,5,0,19,0,6,0,1,0,11,0,28,0,11,0,1,0,0,0,23,0,25,0,25,0,0,0,0,0,22,3,53,1,37,1,0,0,1,1,28,0,0,0,0,0,0,0,33,0,10,2,3,6,1,4,10,0,0,0,5,0,0,0,1,4,2,0,9,0,18,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,12,6,7,5,9,8,24,9,0,1,44,13,0,0,14,9,0,12,1,1,6,1,10,5,2,5,3,5,0,0,7,12,11,6,0,0,0,0,0,0,0,0,3,1,1,1,31,0,17,0,17,0,0,0,6,0,0,0,37,0,96,0,24,0,37,0,23,0,14,0,45,0,53,0,0,0,14,0,5,0,19,0,6,0,1,0,11,0,28,0,11,0,1,0,0,0,23,0,25,0,25,0,0,0,0,0,22,3,53,1,37,1,0,0,1,1,28,0,0,0,0,0,0,0,33,0,10,2,3,6,1,4,10,0,0,0,5,0,0,0,1,4,2,0,9,0,18,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,12,6,7,5,9,8,24,9,0,1,44,13,0,0,14,9,0,12,1,1,6,1,10,5,2,5,3,5,0,0,7,12,11,6,0,0,0,0,0,0,0,0,3,1,1,1,31,0,17,0,17,0,0,0,6,0,0,0,37,0,96,0,24,0,37,0,23,0,14,0,45,0,53,0,0,0,14,0,5,0,19,0,6,0,1,0,11,0,28,0,11,0,1,0,0,0,23,0,25,0,25,0,0,0,0,0,22,3,53,1,37,1,0,0,1,1,28,0,0,0,0,0,0,0,33,0,10,2,3,6,1,4,10,0,0,0,5,0,0,0,1,4,2,0,9,0,18,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,12,6,7,5,9,8,24,9,0,1,44,13,0,0,14,9,0,12,1,1,6,1,10,5,2,5,3,5,0,0,7,12,11,6,0,0,0,0,0,0,0,0,3,1,1,1,31,0,17,0,17,0,0,0,6,0,0,0,37,0,96,0,24,0,37,0,23,0,14,0,45,0,53,0,0,0,14,0,5,0,19,0,6,0,1,0,11,0,28,0,11,0,1,0,0,0,23,0,25,0,25,0,0,0,0,0,22,3,53,1,37,1,0,0,1,1,28,0,0,0,0,0,0,0,33,0,10,2,3,6,1,4,10,0,0,0,5,0,0,0,1,4,2,0,9,0,18,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,12,6,7,5,9,8,24,9,0,1,44,13,0,0,14,9,0,12,1,1,6,1,10,5,2,5,3,5,0,0,7,12,11,6,0,0,0,0,0,0,0,0,3,1,1,1,31,0,17,0,17,0,0,0,6,0,0,0,37,0,96,0,24,0,37,0,23,0,14,0,45,0,53,0,0,0,14,0,5,0,19,0,6,0,1,0,11,0,28,0,11,0,1,0,0,0,23,0,25,0,25,0,0,0,0,0,22,3,53,1,37,1,0,0,1,1,28,0,0,0,0,0,0,0,33,0,10,2,3,6,1,4,10,0,0,0,5,0,0,0,1,4,2,0,9,0,18,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,28,5,14,3,1,5,5,4,4,1,43,15,0,0,21,12,10,11,0,0,15,1,0,1,16,8,13,8,0,0,25,18,6,6,3,6,4,3,2,3,0,0,5,2,2,0,20,2,9,1,36,1,17,0,2,1,39,0,75,0,147,4,40,0,34,2,95,1,100,3,68,2,60,2,15,0,32,0,15,1,97,0,63,2,13,1,30,1,30,2,11,0,5,0,1,0,2,0,40,0,32,0,35,0,1,1,15,7,78,2,90,5,0,0,6,5,70,2,0,0,0,0,1,1,25,0,12,9,11,10,2,4,3,0,0,0,0,1,16,0,0,2,0,0,3,1,34,1,3,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,28,5,14,3,1,5,5,4,4,1,43,15,0,0,21,12,10,11,0,0,15,1,0,1,16,8,13,8,0,0,25,18,6,6,3,6,4,3,2,3,0,0,5,2,2,0,20,2,9,1,36,1,17,0,2,1,39,0,75,0,147,4,40,0,34,2,95,1,100,3,68,2,60,2,15,0,32,0,15,1,97,0,63,2,13,1,30,1,30,2,11,0,5,0,1,0,2,0,40,0,32,0,35,0,1,1,15,7,78,2,90,5,0,0,6,5,70,2,0,0,0,0,1,1,25,0,12,9,11,10,2,4,3,0,0,0,0,1,16,0,0,2,0,0,3,1,34,1,3,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,28,5,14,3,1,5,5,4,4,1,43,15,0,0,21,12,10,11,0,0,15,1,0,1,16,8,13,8,0,0,25,18,6,6,3,6,4,3,2,3,0,0,5,2,2,0,20,2,9,1,36,1,17,0,2,1,39,0,75,0,147,4,40,0,34,2,95,1,100,3,68,2,60,2,15,0,32,0,15,1,97,0,63,2,13,1,30,1,30,2,11,0,5,0,1,0,2,0,40,0,32,0,35,0,1,1,15,7,78,2,90,5,0,0,6,5,70,2,0,0,0,0,1,1,25,0,12,9,11,10,2,4,3,0,0,0,0,1,16,0,0,2,0,0,3,1,34,1,3,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,28,5,14,3,1,5,5,4,4,1,43,15,0,0,21,12,10,11,0,0,15,1,0,1,16,8,13,8,0,0,25,18,6,6,3,6,4,3,2,3,0,0,5,2,2,0,20,2,9,1,36,1,17,0,2,1,39,0,75,0,147,4,40,0,34,2,95,1,100,3,68,2,60,2,15,0,32,0,15,1,97,0,63,2,13,1,30,1,30,2,11,0,5,0,1,0,2,0,40,0,32,0,35,0,1,1,15,7,78,2,90,5,0,0,6,5,70,2,0,0,0,0,1,1,25,0,12,9,11,10,2,4,3,0,0,0,0,1,16,0,0,2,0,0,3,1,34,1,3,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,28,5,14,3,1,5,5,4,4,1,43,15,0,0,21,12,10,11,0,0,15,1,0,1,16,8,13,8,0,0,25,18,6,6,3,6,4,3,2,3,0,0,5,2,2,0,20,2,9,1,36,1,17,0,2,1,39,0,75,0,147,4,40,0,34,2,95,1,100,3,68,2,60,2,15,0,32,0,15,1,97,0,63,2,13,1,30,1,30,2,11,0,5,0,1,0,2,0,40,0,32,0,35,0,1,1,15,7,78,2,90,5,0,0,6,5,70,2,0,0,0,0,1,1,25,0,12,9,11,10,2,4,3,0,0,0,0,1,16,0,0,2,0,0,3,1,34,1,3,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,28,5,14,3,1,5,5,4,4,1,43,15,0,0,21,12,10,11,0,0,15,1,0,1,16,8,13,8,0,0,25,18,6,6,3,6,4,3,2,3,0,0,5,2,2,0,20,2,9,1,36,1,17,0,2,1,39,0,75,0,147,4,40,0,34,2,95,1,100,3,68,2,60,2,15,0,32,0,15,1,97,0,63,2,13,1,30,1,30,2,11,0,5,0,1,0,2,0,40,0,32,0,35,0,1,1,15,7,78,2,90,5,0,0,6,5,70,2,0,0,0,0,1,1,25,0,12,9,11,10,2,4,3,0,0,0,0,1,16,0,0,2,0,0,3,1,34,1,3,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
